date,season,week,season_type,game_id,player_id,player_name,team,opponent,xp_made,xp_attempts,fg_made,fg_attempts,long_made_fg,source_url,reason
1996-11-24,1996,13,REG,1996_13_NO_TB,nfl-michael-husted,Michael Husted,TB,NO,1,1,2,2,43,https://www.nfl.com/players/michael-husted/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-11-24,1996,13,REG,1996_13_OAK_SEA,nfl-cole-ford,Cole Ford,OAK,SEA,3,3,2,2,47,https://www.nfl.com/players/cole-ford/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-11-24,1996,13,REG,1996_13_OAK_SEA,nfl-todd-peterson-2,Todd Peterson,SEA,OAK,1,1,2,2,32,https://www.nfl.com/players/todd-peterson-2/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-11-24,1996,13,REG,1996_13_PHI_ARI,nfl-gary-anderson,Gary Anderson,PHI,ARI,3,3,3,3,44,https://www.nfl.com/players/gary-anderson/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-11-24,1996,13,REG,1996_13_PHI_ARI,nfl-kevin-butler,Kevin Butler,ARI,PHI,3,4,3,4,36,https://www.nfl.com/players/kevin-butler/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-11-24,1996,13,REG,1996_13_SF_WAS,nfl-jeff-wilkins,Jeff Wilkins,SF,WAS,1,1,4,5,48,https://www.nfl.com/players/jeff-wilkins/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-11-24,1996,13,REG,1996_13_SF_WAS,nfl-scott-blanton,Scott Blanton,WAS,SF,1,1,3,3,31,https://www.nfl.com/players/scott-blanton/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-01,1996,14,REG,1996_14_ARI_MIN,nfl-scott-sisson,Scott Sisson,MIN,ARI,5,5,2,3,38,https://www.nfl.com/players/scott-sisson/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-01,1996,14,REG,1996_14_BUF_IND,nfl-cary-blanchard,Cary Blanchard,IND,BUF,1,1,2,4,49,https://www.nfl.com/players/cary-blanchard/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-01,1996,14,REG,1996_14_CIN_JAX,nfl-doug-pelfrey,Doug Pelfrey,CIN,JAX,3,3,2,3,34,https://www.nfl.com/players/doug-pelfrey/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-01,1996,14,REG,1996_14_CIN_JAX,nfl-mike-hollis,Mike Hollis,JAX,CIN,1,1,5,5,46,https://www.nfl.com/players/mike-hollis/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-01,1996,14,REG,1996_14_SEA_DEN,nfl-jason-elam,Jason Elam,DEN,SEA,4,4,2,2,44,https://www.nfl.com/players/jason-elam/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-01,1996,14,REG,1996_14_STL_NO,nfl-chip-lohmiller,Chip Lohmiller,STL,NO,2,2,4,4,49,https://www.nfl.com/players/chip-lohmiller/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-02,1996,14,REG,1996_14_SF_ATL,nfl-jeff-wilkins,Jeff Wilkins,SF,ATL,2,2,4,4,43,https://www.nfl.com/players/jeff-wilkins/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-05,1996,15,REG,1996_15_PHI_IND,nfl-cary-blanchard,Cary Blanchard,IND,PHI,4,4,3,3,51,https://www.nfl.com/players/cary-blanchard/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-08,1996,15,REG,1996_15_BAL_CIN,nfl-doug-pelfrey,Doug Pelfrey,CIN,BAL,1,1,2,3,26,https://www.nfl.com/players/doug-pelfrey/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-08,1996,15,REG,1996_15_BUF_SEA,nfl-todd-peterson-2,Todd Peterson,SEA,BUF,2,2,4,5,41,https://www.nfl.com/players/todd-peterson-2/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-08,1996,15,REG,1996_15_CAR_SF,nfl-john-kasay,John Kasay,CAR,SF,3,3,3,5,33,https://www.nfl.com/players/john-kasay/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-08,1996,15,REG,1996_15_DAL_ARI,nfl-kevin-butler,Kevin Butler,ARI,DAL,0,0,2,2,33,https://www.nfl.com/players/kevin-butler/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-08,1996,15,REG,1996_15_DEN_GB,nfl-chris-jacke,Chris Jacke,GB,DEN,5,5,2,2,33,https://www.nfl.com/players/chris-jacke/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-08,1996,15,REG,1996_15_DEN_GB,nfl-jason-elam,Jason Elam,DEN,GB,0,0,2,2,40,https://www.nfl.com/players/jason-elam/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-08,1996,15,REG,1996_15_JAX_HOU,nfl-mike-hollis,Mike Hollis,JAX,HOU,2,2,3,4,38,https://www.nfl.com/players/mike-hollis/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-08,1996,15,REG,1996_15_MIN_DET,nfl-jason-hanson-2,Jason Hanson,DET,MIN,1,1,3,4,48,https://www.nfl.com/players/jason-hanson-2/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-08,1996,15,REG,1996_15_NYJ_NE,nfl-adam-vinatieri,Adam Vinatieri,NE,NYJ,4,4,2,2,41,https://www.nfl.com/players/adam-vinatieri/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-08,1996,15,REG,1996_15_SD_PIT,nfl-norm-johnson,Norm Johnson,PIT,SD,1,1,3,3,49,https://www.nfl.com/players/norm-johnson/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-08,1996,15,REG,1996_15_WAS_TB,nfl-michael-husted,Michael Husted,TB,WAS,1,1,3,4,42,https://www.nfl.com/players/michael-husted/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-14,1996,16,REG,1996_16_PHI_NYJ,nfl-nick-lowery,Nick Lowery,NYJ,PHI,2,2,2,3,29,https://www.nfl.com/players/nick-lowery/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-14,1996,16,REG,1996_16_SD_CHI,nfl-jeff-jaeger,Jeff Jaeger,CHI,SD,3,3,2,2,45,https://www.nfl.com/players/jeff-jaeger/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-15,1996,16,REG,1996_16_BAL_CAR,nfl-john-kasay,John Kasay,CAR,BAL,3,3,2,2,44,https://www.nfl.com/players/john-kasay/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-15,1996,16,REG,1996_16_BAL_CAR,nfl-matt-stover,Matt Stover,BAL,CAR,1,1,3,3,46,https://www.nfl.com/players/matt-stover/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-15,1996,16,REG,1996_16_CIN_HOU,nfl-al-del-greco,Al Del Greco,HOU,CIN,1,1,2,3,46,https://www.nfl.com/players/al-del-greco/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-15,1996,16,REG,1996_16_IND_KC,nfl-pete-stoyanovich,Pete Stoyanovich,KC,IND,1,1,2,2,30,https://www.nfl.com/players/pete-stoyanovich/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-15,1996,16,REG,1996_16_NE_DAL,nfl-adam-vinatieri,Adam Vinatieri,NE,DAL,0,0,2,2,30,https://www.nfl.com/players/adam-vinatieri/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-15,1996,16,REG,1996_16_NE_DAL,nfl-chris-boniol,Chris Boniol,DAL,NE,0,0,4,4,36,https://www.nfl.com/players/chris-boniol/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-15,1996,16,REG,1996_16_OAK_DEN,nfl-cole-ford,Cole Ford,OAK,DEN,1,1,2,2,38,https://www.nfl.com/players/cole-ford/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-15,1996,16,REG,1996_16_SEA_JAX,nfl-mike-hollis,Mike Hollis,JAX,SEA,2,2,2,3,39,https://www.nfl.com/players/mike-hollis/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-15,1996,16,REG,1996_16_SEA_JAX,nfl-todd-peterson-2,Todd Peterson,SEA,JAX,1,1,2,2,27,https://www.nfl.com/players/todd-peterson-2/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-15,1996,16,REG,1996_16_STL_ATL,nfl-chip-lohmiller,Chip Lohmiller,STL,ATL,4,4,2,2,25,https://www.nfl.com/players/chip-lohmiller/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-15,1996,16,REG,1996_16_STL_ATL,nfl-morten-andersen,Morten Andersen,ATL,STL,3,3,2,2,34,https://www.nfl.com/players/morten-andersen/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-15,1996,16,REG,1996_16_WAS_ARI,nfl-kevin-butler,Kevin Butler,ARI,WAS,3,3,2,2,28,https://www.nfl.com/players/kevin-butler/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-15,1996,16,REG,1996_16_WAS_ARI,nfl-scott-blanton,Scott Blanton,WAS,ARI,2,2,4,4,35,https://www.nfl.com/players/scott-blanton/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-16,1996,16,REG,1996_16_BUF_MIA,nfl-joe-nedney,Joe Nedney,MIA,BUF,1,1,3,3,41,https://www.nfl.com/players/joe-nedney/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-21,1996,17,REG,1996_17_NE_NYG,nfl-brad-daluiso,Brad Daluiso,NYG,NE,2,2,2,2,30,https://www.nfl.com/players/brad-daluiso/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-21,1996,17,REG,1996_17_NO_STL,nfl-doug-brien,Doug Brien,NO,STL,1,1,2,2,43,https://www.nfl.com/players/doug-brien/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-22,1996,17,REG,1996_17_ARI_PHI,nfl-gary-anderson,Gary Anderson,PHI,ARI,2,2,5,5,43,https://www.nfl.com/players/gary-anderson/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-22,1996,17,REG,1996_17_ARI_PHI,nfl-kevin-butler,Kevin Butler,ARI,PHI,1,2,2,3,41,https://www.nfl.com/players/kevin-butler/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-22,1996,17,REG,1996_17_ATL_JAX,nfl-mike-hollis,Mike Hollis,JAX,ATL,1,1,4,4,42,https://www.nfl.com/players/mike-hollis/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-22,1996,17,REG,1996_17_CHI_TB,nfl-michael-husted,Michael Husted,TB,CHI,4,4,2,2,50,https://www.nfl.com/players/michael-husted/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-22,1996,17,REG,1996_17_DAL_WAS,nfl-scott-blanton,Scott Blanton,WAS,DAL,4,4,3,3,45,https://www.nfl.com/players/scott-blanton/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-22,1996,17,REG,1996_17_DEN_SD,nfl-john-carney,John Carney,SD,DEN,1,1,3,3,50,https://www.nfl.com/players/john-carney/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-22,1996,17,REG,1996_17_KC_BUF,nfl-pete-stoyanovich,Pete Stoyanovich,KC,BUF,0,0,3,3,26,https://www.nfl.com/players/pete-stoyanovich/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-22,1996,17,REG,1996_17_KC_BUF,nfl-steve-christie,Steve Christie,BUF,KC,2,2,2,3,42,https://www.nfl.com/players/steve-christie/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-22,1996,17,REG,1996_17_PIT_CAR,nfl-john-kasay,John Kasay,CAR,PIT,1,1,3,3,35,https://www.nfl.com/players/john-kasay/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-22,1996,17,REG,1996_17_SEA_OAK,nfl-cole-ford,Cole Ford,OAK,SEA,1,1,4,4,47,https://www.nfl.com/players/cole-ford/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1996-12-22,1996,17,REG,1996_17_SEA_OAK,nfl-todd-peterson-2,Todd Peterson,SEA,OAK,2,2,2,2,52,https://www.nfl.com/players/todd-peterson-2/stats/logs/1996/,NFL.com game log does not list every made FG distance for multi-FG games
1997-08-31,1997,1,REG,1997_01_DAL_PIT,nfl-richie-cunningham,Richie Cunningham,DAL,PIT,4,4,3,3,53,https://www.nfl.com/players/richie-cunningham/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-08-31,1997,1,REG,1997_01_IND_MIA,nfl-olindo-mare,Olindo Mare,MIA,IND,1,1,3,3,34,https://www.nfl.com/players/olindo-mare/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-08-31,1997,1,REG,1997_01_JAX_BAL,nfl-matt-stover,Matt Stover,BAL,JAX,3,3,2,2,33,https://www.nfl.com/players/matt-stover/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-08-31,1997,1,REG,1997_01_KC_DEN,nfl-jason-elam,Jason Elam,DEN,KC,1,1,4,4,53,https://www.nfl.com/players/jason-elam/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-08-31,1997,1,REG,1997_01_MIN_BUF,nfl-greg-davis,Greg Davis,MIN,BUF,4,4,2,2,43,https://www.nfl.com/players/greg-davis/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-08-31,1997,1,REG,1997_01_MIN_BUF,nfl-steve-christie,Steve Christie,BUF,MIN,1,1,2,2,46,https://www.nfl.com/players/steve-christie/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-08-31,1997,1,REG,1997_01_NO_STL,nfl-doug-brien,Doug Brien,NO,STL,1,1,3,3,53,https://www.nfl.com/players/doug-brien/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-08-31,1997,1,REG,1997_01_NYJ_SEA,nfl-john-hall,John Hall,NYJ,SEA,5,5,2,2,55,https://www.nfl.com/players/john-hall/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-08-31,1997,1,REG,1997_01_OAK_TEN,nfl-al-del-greco,Al Del Greco,TEN,OAK,1,1,3,3,37,https://www.nfl.com/players/al-del-greco/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-08-31,1997,1,REG,1997_01_SD_NE,nfl-adam-vinatieri,Adam Vinatieri,NE,SD,5,5,2,2,26,https://www.nfl.com/players/adam-vinatieri/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-08-31,1997,1,REG,1997_01_SF_TB,nfl-gary-anderson,Gary Anderson,SF,TB,0,0,2,3,40,https://www.nfl.com/players/gary-anderson/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-08-31,1997,1,REG,1997_01_SF_TB,nfl-michael-husted,Michael Husted,TB,SF,1,1,2,3,40,https://www.nfl.com/players/michael-husted/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-09-01,1997,1,REG,1997_01_CHI_GB,nfl-ryan-longwell,Ryan Longwell,GB,CHI,3,3,3,3,38,https://www.nfl.com/players/ryan-longwell/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-09-07,1997,2,REG,1997_02_BUF_NYJ,nfl-john-hall,John Hall,NYJ,BUF,1,1,3,4,52,https://www.nfl.com/players/john-hall/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-09-07,1997,2,REG,1997_02_CAR_ATL,nfl-john-kasay,John Kasay,CAR,ATL,0,0,3,4,39,https://www.nfl.com/players/john-kasay/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-09-07,1997,2,REG,1997_02_CAR_ATL,nfl-morten-andersen,Morten Andersen,ATL,CAR,0,0,2,2,28,https://www.nfl.com/players/morten-andersen/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-09-07,1997,2,REG,1997_02_CIN_BAL,nfl-matt-stover,Matt Stover,BAL,CIN,2,2,3,3,41,https://www.nfl.com/players/matt-stover/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-09-07,1997,2,REG,1997_02_DAL_ARI,nfl-richie-cunningham,Richie Cunningham,DAL,ARI,1,1,5,6,47,https://www.nfl.com/players/richie-cunningham/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-09-07,1997,2,REG,1997_02_DEN_SEA,nfl-jason-elam,Jason Elam,DEN,SEA,3,3,2,2,51,https://www.nfl.com/players/jason-elam/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-09-07,1997,2,REG,1997_02_GB_PHI,nfl-ryan-longwell,Ryan Longwell,GB,PHI,0,0,3,4,27,https://www.nfl.com/players/ryan-longwell/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-09-07,1997,2,REG,1997_02_MIN_CHI,nfl-greg-davis,Greg Davis,MIN,CHI,3,3,2,4,33,https://www.nfl.com/players/greg-davis/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-09-07,1997,2,REG,1997_02_NE_IND,nfl-cary-blanchard,Cary Blanchard,IND,NE,0,0,2,2,45,https://www.nfl.com/players/cary-blanchard/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-09-07,1997,2,REG,1997_02_NYG_JAX,nfl-mike-hollis,Mike Hollis,JAX,NYG,4,4,4,4,52,https://www.nfl.com/players/mike-hollis/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-09-07,1997,2,REG,1997_02_SD_NO,nfl-doug-brien,Doug Brien,NO,SD,0,0,2,2,37,https://www.nfl.com/players/doug-brien/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-09-07,1997,2,REG,1997_02_SD_NO,nfl-john-carney,John Carney,SD,NO,2,2,2,2,37,https://www.nfl.com/players/john-carney/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-09-07,1997,2,REG,1997_02_SF_STL,nfl-jeff-wilkins,Jeff Wilkins,STL,SF,0,0,4,4,52,https://www.nfl.com/players/jeff-wilkins/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-09-07,1997,2,REG,1997_02_TEN_MIA,nfl-al-del-greco,Al Del Greco,TEN,MIA,1,1,2,3,37,https://www.nfl.com/players/al-del-greco/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-09-07,1997,2,REG,1997_02_TEN_MIA,nfl-olindo-mare,Olindo Mare,MIA,TEN,1,1,3,4,29,https://www.nfl.com/players/olindo-mare/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-09-07,1997,2,REG,1997_02_WAS_PIT,nfl-scott-blanton,Scott Blanton,WAS,PIT,1,1,2,2,37,https://www.nfl.com/players/scott-blanton/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-09-08,1997,2,REG,1997_02_KC_OAK,nfl-cole-ford,Cole Ford,OAK,KC,3,3,2,2,34,https://www.nfl.com/players/cole-ford/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-09-08,1997,2,REG,1997_02_KC_OAK,nfl-pete-stoyanovich,Pete Stoyanovich,KC,OAK,1,1,3,3,24,https://www.nfl.com/players/pete-stoyanovich/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-09-14,1997,3,REG,1997_03_ARI_WAS,nfl-kevin-butler,Kevin Butler,ARI,WAS,1,1,2,3,47,https://www.nfl.com/players/kevin-butler/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-09-14,1997,3,REG,1997_03_ARI_WAS,nfl-scott-blanton,Scott Blanton,WAS,ARI,1,1,2,4,20,https://www.nfl.com/players/scott-blanton/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
1997-09-14,1997,3,REG,1997_03_BUF_KC,nfl-pete-stoyanovich,Pete Stoyanovich,KC,BUF,1,2,3,4,46,https://www.nfl.com/players/pete-stoyanovich/stats/logs/1997/,NFL.com game log does not list every made FG distance for multi-FG games
